StateDesc,CountyName,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,LocationID,TractFIPS20,CountyName20,StateName20,PrimaryRUCA,Population,LandArea,PopDensity
Illinois,Cook,12.0,10.5,13.5,2820,2156,17031161200,17031161200,Cook County,Illinois,1,2820,0.2,14104.0
Illinois,Cook,11.7,10.3,13.1,3687,3387,17031030101,17031030101,Cook County,Illinois,1,3687,0.0,75024.0
Illinois,Cook,11.1,9.9,12.5,5083,3997,17031130300,17031130300,Cook County,Illinois,1,5083,0.3,18256.6
Illinois,Adams,10.8,9.2,12.6,3605,2756,17001010400,17001010400,Adams County,Illinois,5,3605,67.8,53.2
Illinois,Cook,3.8,3.3,4.3,2279,2099,17031061000,17031061000,Cook County,Illinois,1,2279,0.1,34155.3
Illinois,Christian,11.3,9.6,13.1,3719,2882,17021958400,17021958400,Christian County,Illinois,4,3719,1.4,2691.5
Illinois,Clinton,10.8,9.2,12.4,6900,5183,17027900602,17027900602,Clinton County,Illinois,2,6900,72.5,95.2
Illinois,Cook,10.8,9.5,12.1,3812,3043,17031170200,17031170200,Cook County,Illinois,1,3812,0.3,15118.4
Illinois,Champaign,14.4,12.4,16.7,4377,3311,17019010204,17019010204,Champaign County,Illinois,2,4377,4.1,1064.3
Illinois,Bureau,13.7,11.6,16.1,3555,2958,17011965400,17011965400,Bureau County,Illinois,7,3555,10.6,334.0
Illinois,Cook,6.6,5.8,7.5,4962,4515,17031071400,17031071400,Cook County,Illinois,1,4962,0.2,20062.5
Illinois,Christian,13.0,11.0,15.1,2448,1902,17021958800,17021958800,Christian County,Illinois,7,2448,1.3,1918.4
Illinois,Cook,9.6,8.4,10.9,5348,4286,17031110300,17031110300,Cook County,Illinois,1,5348,0.5,11441.0
Illinois,Cook,2.9,2.5,3.3,3417,3167,17031063000,17031063000,Cook County,Illinois,1,3417,0.1,27285.2
Illinois,Cook,13.0,11.4,14.5,6719,6159,17031031300,17031031300,Cook County,Illinois,1,6719,0.2,27525.9
Illinois,Cook,5.0,4.4,5.7,1513,1223,17031050700,17031050700,Cook County,Illinois,1,1513,0.1,23846.8
Illinois,Cook,5.8,5.0,6.6,1426,1105,17031050900,17031050900,Cook County,Illinois,1,1426,0.1,22696.9
Illinois,Cook,10.4,9.1,11.7,4141,3371,17031170400,17031170400,Cook County,Illinois,1,4141,0.3,13946.3
Illinois,Adams,11.7,10.1,13.5,3634,2784,17001010200,17001010200,Adams County,Illinois,5,3634,149.6,24.3
Illinois,Champaign,4.9,4.2,5.7,7616,6592,17019001400,17019001400,Champaign County,Illinois,1,7616,2.2,3540.9
Illinois,Cook,10.1,8.9,11.4,3526,2790,17031120400,17031120400,Cook County,Illinois,1,3526,0.4,8577.4
Illinois,Cook,7.3,6.4,8.2,7543,6835,17031032100,17031032100,Cook County,Illinois,1,7543,0.2,45325.0
Illinois,Cook,10.7,9.4,12.1,5766,4599,17031160700,17031160700,Cook County,Illinois,1,5766,0.3,19297.1
Illinois,Champaign,7.7,6.5,9.0,3608,3138,17019000500,17019000500,Champaign County,Illinois,1,3608,0.7,4988.9
Illinois,Boone,14.5,12.5,16.7,6674,5064,17007010300,17007010300,Boone County,Illinois,1,6674,1.5,4419.9
Illinois,Cook,9.6,8.4,10.9,2597,2173,17031030400,17031030400,Cook County,Illinois,1,2597,0.1,19412.6
Illinois,Cook,4.2,3.7,4.8,4200,3684,17031070200,17031070200,Cook County,Illinois,1,4200,0.1,31862.4
Illinois,Boone,9.9,8.5,11.7,4501,3483,17007010501,17007010501,Boone County,Illinois,1,4501,9.5,471.9
Illinois,Cook,5.8,5.0,6.7,1636,1337,17031040800,17031040800,Cook County,Illinois,1,1636,0.1,19462.1
Illinois,Cook,4.5,3.9,5.1,2477,1760,17031062600,17031062600,Cook County,Illinois,1,2477,0.1,19439.7
Illinois,Cook,9.8,8.6,11.1,7128,5014,17031020200,17031020200,Cook County,Illinois,1,7128,0.5,14864.7
Illinois,Cook,5.4,4.7,6.2,1675,1432,17031062500,17031062500,Cook County,Illinois,1,1675,0.1,26945.0
Illinois,Cook,10.6,9.3,11.9,3075,2829,17031030703,17031030703,Cook County,Illinois,1,3075,0.1,40164.5
Illinois,Cook,10.2,8.9,11.6,1879,1489,17031020701,17031020701,Cook County,Illinois,1,1879,0.2,8229.0
Illinois,Cook,3.6,3.1,4.1,2417,2202,17031063400,17031063400,Cook County,Illinois,1,2417,0.1,39407.8
Illinois,Cook,12.0,10.6,13.4,3451,2733,17031140500,17031140500,Cook County,Illinois,1,3451,0.2,19738.6
Illinois,Cook,7.8,6.8,8.7,3905,3249,17031040100,17031040100,Cook County,Illinois,1,3905,0.8,5127.4
Illinois,Cook,10.3,8.9,11.7,2933,2675,17031030706,17031030706,Cook County,Illinois,1,2933,0.2,19357.8
Illinois,Adams,16.6,14.4,19.0,3793,2932,17001000400,17001000400,Adams County,Illinois,4,3793,1.7,2211.0
Illinois,Cook,9.2,8.1,10.3,7120,5799,17031150300,17031150300,Cook County,Illinois,1,7120,0.5,13901.7
Illinois,Cook,5.0,4.4,5.7,2973,2545,17031071200,17031071200,Cook County,Illinois,1,2973,0.1,23677.8
Illinois,Champaign,11.0,9.4,12.8,2441,2175,17019005602,17019005602,Champaign County,Illinois,1,2441,7.3,334.2
Illinois,Champaign,3.8,3.1,4.5,2402,2335,17019005902,17019005902,Champaign County,Illinois,1,2402,0.4,6464.2
Illinois,Cook,8.2,7.2,9.3,6225,5441,17031010600,17031010600,Cook County,Illinois,1,6225,0.2,32569.9
Illinois,Cook,11.1,9.8,12.5,3121,2852,17031030102,17031030102,Cook County,Illinois,1,3121,0.0,71325.8
Illinois,Champaign,10.3,8.7,12.2,3519,2809,17019001100,17019001100,Champaign County,Illinois,1,3519,1.0,3504.2
Illinois,Coles,11.4,9.6,13.3,5556,4342,17029000200,17029000200,Coles County,Illinois,5,5556,151.2,36.7
Illinois,Cook,10.2,8.9,11.5,4786,3805,17031110501,17031110501,Cook County,Illinois,1,4786,0.3,15658.9
Illinois,Champaign,9.8,8.4,11.4,4215,3226,17019010902,17019010902,Champaign County,Illinois,2,4215,127.3,33.1
Illinois,Cook,16.1,14.2,17.8,5205,3992,17031130100,17031130100,Cook County,Illinois,1,5205,0.7,7328.0
Illinois,Cook,11.0,9.7,12.5,3799,3022,17031170800,17031170800,Cook County,Illinois,1,3799,0.3,13472.4
Illinois,Champaign,11.1,9.3,13.1,1886,1591,17019001206,17019001206,Champaign County,Illinois,1,1886,0.9,1988.0
Illinois,Cook,7.3,6.4,8.5,1940,1481,17031161100,17031161100,Cook County,Illinois,1,1940,0.2,8710.7
Illinois,Cook,11.5,10.1,13.1,3068,2430,17031170700,17031170700,Cook County,Illinois,1,3068,0.2,13708.3
Illinois,Cook,11.3,10.0,12.8,2318,2144,17031030702,17031030702,Cook County,Illinois,1,2318,0.0,270944.7
Illinois,Cook,13.9,12.4,15.4,6939,5333,17031010201,17031010201,Cook County,Illinois,1,6939,0.2,35625.8
Illinois,Cook,9.8,8.6,11.0,5216,4215,17031170300,17031170300,Cook County,Illinois,1,5216,0.5,9657.2
Illinois,Adams,11.5,9.9,13.2,4403,3395,17001010100,17001010100,Adams County,Illinois,5,4403,221.8,19.8
Illinois,Cook,8.9,7.8,10.2,4522,3690,17031110400,17031110400,Cook County,Illinois,1,4522,0.4,12539.9
Illinois,Bond,12.0,10.3,13.8,4000,3176,17005951500,17005951500,Bond County,Illinois,2,4000,151.0,26.5
Illinois,Cook,11.3,10.0,12.7,3148,2612,17031030300,17031030300,Cook County,Illinois,1,3148,0.1,25953.4
Illinois,Cook,7.4,6.4,8.5,3375,3214,17031080201,17031080201,Cook County,Illinois,1,3375,0.1,64570.3
Illinois,Cook,3.9,3.4,4.4,4577,4303,17031063302,17031063302,Cook County,Illinois,1,4577,0.0,97809.2
Illinois,Cook,4.7,4.1,5.4,2830,2328,17031060100,17031060100,Cook County,Illinois,1,2830,0.1,22515.1
Illinois,Cook,8.0,7.0,9.0,2508,2394,17031081401,17031081401,Cook County,Illinois,1,2508,0.1,23051.5
Illinois,Cook,11.5,10.1,13.0,2833,2132,17031151001,17031151001,Cook County,Illinois,1,2833,0.1,22225.6
Illinois,Coles,12.0,10.1,14.0,3228,2631,17029000600,17029000600,Coles County,Illinois,5,3228,141.0,22.9
Illinois,Cook,4.5,3.9,5.0,2955,2425,17031062700,17031062700,Cook County,Illinois,1,2955,0.1,23541.9
Illinois,Cook,10.0,8.6,11.7,1274,1218,17031063303,17031063303,Cook County,Illinois,1,1274,0.1,13946.6
Illinois,Cook,13.8,12.3,15.5,5848,4299,17031020901,17031020901,Cook County,Illinois,1,5848,0.2,31202.2
Illinois,Cook,8.8,7.6,10.1,3207,2480,17031100400,17031100400,Cook County,Illinois,1,3207,0.4,8547.1
Illinois,Cook,11.8,10.4,13.3,1403,1156,17031130200,17031130200,Cook County,Illinois,1,1403,0.8,1750.4
Illinois,Cook,4.6,4.1,5.2,2907,2140,17031051300,17031051300,Cook County,Illinois,1,2907,0.1,23374.1
Illinois,Adams,11.1,9.5,13.0,3069,2437,17001010500,17001010500,Adams County,Illinois,4,3069,18.8,163.3
Illinois,Cook,4.9,4.3,5.6,1538,1174,17031051000,17031051000,Cook County,Illinois,1,1538,0.1,23904.8
Illinois,Coles,14.2,12.2,16.4,3464,2714,17029001100,17029001100,Coles County,Illinois,4,3464,1.8,1914.4
Illinois,Boone,13.1,11.5,15.2,3756,2758,17007010102,17007010102,Boone County,Illinois,1,3756,1.5,2428.0
Illinois,Christian,12.3,10.6,14.1,2835,2218,17021958100,17021958100,Christian County,Illinois,2,2835,143.9,19.7
Illinois,Cook,3.5,3.0,3.9,3817,3550,17031062100,17031062100,Cook County,Illinois,1,3817,0.1,40383.1
Illinois,Cook,5.9,5.1,6.7,3426,2855,17031040700,17031040700,Cook County,Illinois,1,3426,0.1,25938.9
Illinois,Cook,11.3,10.0,12.7,2551,2084,17031170600,17031170600,Cook County,Illinois,1,2551,0.2,11662.0
Illinois,Cook,4.2,3.7,4.7,4168,3976,17031081600,17031081600,Cook County,Illinois,1,4168,0.0,83790.5
Illinois,Adams,10.9,9.3,12.7,3245,2499,17001001001,17001001001,Adams County,Illinois,4,3245,0.6,5157.3
Illinois,Cook,6.5,5.6,7.3,3250,2753,17031070400,17031070400,Cook County,Illinois,1,3250,0.1,25950.8
Illinois,Champaign,14.8,12.8,16.9,3494,2291,17019010300,17019010300,Champaign County,Illinois,2,3494,3.2,1081.6
Illinois,Cook,3.5,3.0,4.0,1932,1638,17031061200,17031061200,Cook County,Illinois,1,1932,0.1,28647.5
Illinois,Champaign,11.9,10.3,13.8,6611,4879,17019001201,17019001201,Champaign County,Illinois,1,6611,1.5,4417.2
Illinois,Cook,11.1,9.8,12.3,6503,5129,17031140400,17031140400,Cook County,Illinois,1,6503,0.5,14254.6
Illinois,Champaign,3.5,2.9,4.3,3830,3721,17019000302,17019000302,Champaign County,Illinois,1,3830,0.2,23196.3
Illinois,Cook,7.3,6.3,8.3,4284,3772,17031030800,17031030800,Cook County,Illinois,1,4284,0.2,19554.5
Illinois,Cook,5.0,4.4,5.7,6900,6486,17031063200,17031063200,Cook County,Illinois,1,6900,0.1,48723.9
Illinois,Cook,17.0,15.2,18.9,5541,4850,17031031200,17031031200,Cook County,Illinois,1,5541,0.1,43957.8
Illinois,Champaign,3.6,3.0,4.2,2722,2665,17019005901,17019005901,Champaign County,Illinois,1,2722,0.1,20183.7
Illinois,Champaign,8.7,7.5,10.1,6052,4801,17019000800,17019000800,Champaign County,Illinois,1,6052,4.8,1261.6
Illinois,Coles,8.2,7.0,9.6,2806,2331,17029000701,17029000701,Coles County,Illinois,4,2806,4.8,579.2
Illinois,Cook,2.9,2.5,3.3,3244,2796,17031062200,17031062200,Cook County,Illinois,1,3244,0.1,34672.5
Illinois,Cook,4.9,4.2,5.5,1051,997,17031061800,17031061800,Cook County,Illinois,1,1051,0.0,32887.6
Illinois,Adams,16.6,14.3,19.0,2455,1799,17001000800,17001000800,Adams County,Illinois,4,2455,0.9,2685.8
Illinois,Clay,13.7,11.5,16.1,5155,3950,17025972100,17025972100,Clay County,Illinois,7,5155,14.2,364.2
Illinois,Bond,13.8,11.9,15.9,2918,2340,17005951400,17005951400,Bond County,Illinois,3,2918,126.3,23.1
Illinois,Cook,6.8,6.0,7.8,1793,1364,17031071600,17031071600,Cook County,Illinois,1,1793,0.1,28635.9
Illinois,Cook,11.8,10.3,13.1,3293,2913,17031030601,17031030601,Cook County,Illinois,1,3293,0.1,56946.2
Illinois,Clinton,10.5,8.9,12.1,1910,1443,17027900200,17027900200,Clinton County,Illinois,3,1910,71.7,26.6
Illinois,Cook,8.2,7.3,9.2,4206,3762,17031010501,17031010501,Cook County,Illinois,1,4206,0.1,53892.7
Illinois,Cook,6.8,6.0,7.7,4691,4359,17031031100,17031031100,Cook County,Illinois,1,4691,0.2,22091.6
Illinois,Cook,6.8,6.0,7.7,6408,5340,17031040201,17031040201,Cook County,Illinois,1,6408,0.3,23005.7
Illinois,Cook,3.2,2.8,3.7,5537,5301,17031081700,17031081700,Cook County,Illinois,1,5537,0.1,39924.3
Illinois,Coles,13.3,11.2,15.4,6017,4891,17029000500,17029000500,Coles County,Illinois,4,6017,9.8,614.3
Illinois,Adams,19.4,17.0,22.2,1243,1120,17001000700,17001000700,Adams County,Illinois,4,1243,0.5,2372.6
Illinois,Cook,12.0,10.6,13.5,2390,1816,17031620200,17031620200,Cook County,Illinois,1,2390,0.2,10726.9
Illinois,Cook,19.5,17.7,21.3,5983,4450,17031231200,17031231200,Cook County,Illinois,1,5983,0.3,23597.6
Illinois,Cook,13.0,11.5,14.6,3228,2467,17031580100,17031580100,Cook County,Illinois,1,3228,0.3,10952.5
Illinois,Cook,8.3,7.3,9.4,4148,3423,17031210602,17031210602,Cook County,Illinois,1,4148,0.1,28168.9
Illinois,Cook,17.3,15.3,19.3,2942,2164,17031292200,17031292200,Cook County,Illinois,1,2942,0.2,19331.6
Illinois,Cook,10.9,9.6,12.2,976,669,17031271800,17031271800,Cook County,Illinois,1,976,0.1,12271.8
Illinois,Cook,5.7,5.0,6.5,2880,2538,17031243400,17031243400,Cook County,Illinois,1,2880,0.1,22714.4
Illinois,Cook,12.4,10.8,14.1,1553,1200,17031390100,17031390100,Cook County,Illinois,1,1553,0.2,8331.9
Illinois,Cook,11.1,9.7,12.8,1883,1526,17031390200,17031390200,Cook County,Illinois,1,1883,0.1,16053.6
Illinois,Cook,18.0,15.6,20.3,1443,1145,17031490600,17031490600,Cook County,Illinois,1,1443,0.3,5471.0
Illinois,Cook,4.6,4.0,5.2,3159,2605,17031221600,17031221600,Cook County,Illinois,1,3159,0.1,24962.8
Illinois,Cook,17.0,15.1,19.0,2059,1585,17031530400,17031530400,Cook County,Illinois,1,2059,0.5,4064.4
Illinois,Cook,16.1,14.0,18.2,2978,2489,17031700502,17031700502,Cook County,Illinois,1,2978,0.7,4476.6
Illinois,Cook,8.2,7.2,9.3,4099,3288,17031210502,17031210502,Cook County,Illinois,1,4099,0.1,30688.1
Illinois,Cook,8.0,7.0,8.9,4440,3824,17031221100,17031221100,Cook County,Illinois,1,4440,0.2,26132.8
Illinois,Cook,19.0,16.9,21.1,5789,4527,17031250400,17031250400,Cook County,Illinois,1,5789,0.5,11460.0
Illinois,Cook,19.5,17.3,21.7,2922,2308,17031510200,17031510200,Cook County,Illinois,1,2922,0.5,5922.0
Illinois,Cook,20.0,18.0,22.2,2938,1823,17031540102,17031540102,Cook County,Illinois,1,2938,2.0,1436.5
Illinois,Cook,17.5,15.5,19.7,1942,1420,17031710900,17031710900,Cook County,Illinois,1,1942,0.4,5075.7
Illinois,Cook,13.6,12.1,15.1,6633,4847,17031661100,17031661100,Cook County,Illinois,1,6633,0.5,13257.1
Illinois,Cook,12.0,10.5,13.5,3477,2696,17031590600,17031590600,Cook County,Illinois,1,3477,0.1,25878.9
Illinois,Cook,13.1,11.5,15.0,6894,4982,17031650400,17031650400,Cook County,Illinois,1,6894,0.4,16199.9
Illinois,Cook,15.2,13.2,17.2,2898,2315,17031431200,17031431200,Cook County,Illinois,1,2898,0.3,11454.1
Illinois,Cook,3.3,2.9,3.8,3534,3251,17031241600,17031241600,Cook County,Illinois,1,3534,0.1,31140.0
Illinois,Cook,13.7,12.1,15.2,5822,4459,17031700401,17031700401,Cook County,Illinois,1,5822,0.6,10171.1
Illinois,Cook,16.3,14.6,18.0,1214,878,17031231100,17031231100,Cook County,Illinois,1,1214,0.1,17826.4
Illinois,Cook,17.7,16.0,19.6,2779,2150,17031250200,17031250200,Cook County,Illinois,1,2779,0.2,14418.1
Illinois,Cook,9.9,8.7,11.3,4175,3421,17031310800,17031310800,Cook County,Illinois,1,4175,0.1,32493.3
Illinois,Cook,19.0,16.5,21.5,1996,1655,17031440600,17031440600,Cook County,Illinois,1,1996,0.3,7755.0
Illinois,Cook,10.1,8.8,11.4,1077,721,17031280900,17031280900,Cook County,Illinois,1,1077,0.0,24321.6
Illinois,Cook,11.7,10.2,13.1,6376,4558,17031570300,17031570300,Cook County,Illinois,1,6376,0.4,16847.9
Illinois,Cook,10.3,9.1,11.6,1666,1334,17031390500,17031390500,Cook County,Illinois,1,1666,0.1,13214.9
Illinois,Cook,9.4,8.3,10.6,2272,2049,17031410100,17031410100,Cook County,Illinois,1,2272,0.1,26638.4
Illinois,Cook,7.3,6.4,8.2,3170,2630,17031210900,17031210900,Cook County,Illinois,1,3170,0.2,14783.6
Illinois,Cook,13.0,11.4,14.7,1927,1518,17031190900,17031190900,Cook County,Illinois,1,1927,0.1,15862.4
Illinois,Cook,19.1,16.9,21.0,1528,1147,17031260300,17031260300,Cook County,Illinois,1,1528,0.1,12022.0
Illinois,Cook,21.0,18.8,23.3,5932,4643,17031250700,17031250700,Cook County,Illinois,1,5932,0.3,23197.0
Illinois,Cook,13.3,11.9,15.0,2591,2111,17031600700,17031600700,Cook County,Illinois,1,2591,0.2,15004.2
Illinois,Cook,21.2,19.0,23.5,2353,1635,17031681200,17031681200,Cook County,Illinois,1,2353,0.3,7668.3
Illinois,Cook,22.6,20.2,25.1,1806,1337,17031691500,17031691500,Cook County,Illinois,1,1806,0.3,6934.6
Illinois,Cook,13.6,12.1,15.3,3810,2737,17031191200,17031191200,Cook County,Illinois,1,3810,0.3,13985.5
Illinois,Cook,19.1,17.2,21.0,2987,2260,17031460301,17031460301,Cook County,Illinois,1,2987,0.2,15931.0
Illinois,Cook,3.5,3.0,4.0,4082,3635,17031242200,17031242200,Cook County,Illinois,1,4082,0.1,32332.7
Illinois,Cook,18.6,16.4,20.8,1168,889,17031612100,17031612100,Cook County,Illinois,1,1168,0.1,9269.3
Illinois,Cook,25.4,23.1,27.7,994,756,17031671100,17031671100,Cook County,Illinois,1,994,0.1,10499.6
Illinois,Cook,13.7,12.2,15.3,4401,3313,17031650500,17031650500,Cook County,Illinois,1,4401,1.3,3511.5
Illinois,Cook,17.5,15.6,19.4,1122,872,17031671900,17031671900,Cook County,Illinois,1,1122,0.1,9023.0
Illinois,Cook,12.1,10.8,13.5,7315,5914,17031250500,17031250500,Cook County,Illinois,1,7315,0.8,9189.9
Illinois,Cook,8.5,7.5,9.6,1670,1318,17031283200,17031283200,Cook County,Illinois,1,1670,0.1,18285.1
Illinois,Cook,13.6,12.0,15.3,2077,1623,17031381200,17031381200,Cook County,Illinois,1,2077,0.1,20805.8
Illinois,Cook,7.8,6.9,8.7,2228,2095,17031350100,17031350100,Cook County,Illinois,1,2228,0.2,10161.5
Illinois,Cook,11.7,10.2,13.3,7251,5373,17031650200,17031650200,Cook County,Illinois,1,7251,0.4,18949.2
Illinois,Cook,10.9,9.7,12.3,3298,2475,17031640700,17031640700,Cook County,Illinois,1,3298,0.3,12999.4
Illinois,Cook,5.2,4.5,5.9,2751,2407,17031220500,17031220500,Cook County,Illinois,1,2751,0.1,20628.9
Illinois,Cook,16.1,14.0,18.3,5650,4745,17031480400,17031480400,Cook County,Illinois,1,5650,0.7,8085.2
Illinois,Cook,14.9,13.2,16.7,1165,817,17031680600,17031680600,Cook County,Illinois,1,1165,0.1,9242.4
Illinois,Cook,18.4,16.2,20.4,4203,3336,17031250600,17031250600,Cook County,Illinois,1,4203,0.3,16805.0
Illinois,Cook,11.7,10.2,13.2,2058,1444,17031580800,17031580800,Cook County,Illinois,1,2058,0.1,29080.0
Illinois,Cook,11.6,10.2,13.1,874,689,17031291600,17031291600,Cook County,Illinois,1,874,0.1,10273.4
Illinois,Cook,11.7,10.3,13.0,6656,5280,17031180100,17031180100,Cook County,Illinois,1,6656,0.4,16136.0
Illinois,Cook,17.7,15.8,19.6,4995,3531,17031301600,17031301600,Cook County,Illinois,1,4995,0.1,39260.5
Illinois,Cook,20.5,18.1,22.8,4804,3782,17031710800,17031710800,Cook County,Illinois,1,4804,0.3,15242.8
Illinois,Cook,19.0,16.9,21.0,2289,1688,17031261000,17031261000,Cook County,Illinois,1,2289,0.2,11879.8
Illinois,Cook,18.4,16.3,20.5,3104,2578,17031430102,17031430102,Cook County,Illinois,1,3104,0.2,17704.4
Illinois,Cook,15.9,14.2,17.6,1850,1317,17031660301,17031660301,Cook County,Illinois,1,1850,0.1,29255.2
Illinois,Cook,8.4,7.4,9.3,2399,2124,17031410700,17031410700,Cook County,Illinois,1,2399,0.1,23904.7
Illinois,Cook,14.5,12.7,16.3,3947,2887,17031301801,17031301801,Cook County,Illinois,1,3947,0.3,14710.2
Illinois,Cook,18.9,16.6,21.3,3252,2671,17031450300,17031450300,Cook County,Illinois,1,3252,0.5,6162.4
Illinois,Cook,15.2,13.2,17.3,1995,1483,17031400400,17031400400,Cook County,Illinois,1,1995,0.1,15804.0
Illinois,Cook,14.7,13.0,16.4,5675,4225,17031520300,17031520300,Cook County,Illinois,1,5675,0.4,15336.9
Illinois,Cook,12.9,11.2,14.5,2015,1572,17031200300,17031200300,Cook County,Illinois,1,2015,0.1,20819.7
Illinois,Cook,14.5,12.8,16.2,4087,2993,17031301200,17031301200,Cook County,Illinois,1,4087,0.2,21951.8
Illinois,Cook,16.9,14.9,18.9,3910,3001,17031251200,17031251200,Cook County,Illinois,1,3910,0.3,15290.7
Illinois,Cook,17.7,15.8,19.7,1054,775,17031260200,17031260200,Cook County,Illinois,1,1054,0.1,8311.3
Illinois,Cook,6.8,5.9,7.6,3426,2930,17031242500,17031242500,Cook County,Illinois,1,3426,0.1,28640.7
Illinois,Cook,17.5,15.6,19.3,4446,3255,17031660900,17031660900,Cook County,Illinois,1,4446,0.7,6356.9
Illinois,Cook,16.6,14.8,18.5,4342,3091,17031251500,17031251500,Cook County,Illinois,1,4342,0.3,16442.9
Illinois,Cook,15.9,14.1,17.9,5410,3800,17031610300,17031610300,Cook County,Illinois,1,5410,0.9,5878.3
Illinois,Cook,16.9,14.9,19.0,1781,1397,17031420200,17031420200,Cook County,Illinois,1,1781,0.1,16636.9
Illinois,Cook,12.4,10.9,13.9,5204,3752,17031630900,17031630900,Cook County,Illinois,1,5204,0.3,20429.0
Illinois,Cook,13.4,11.8,15.1,4567,3373,17031620100,17031620100,Cook County,Illinois,1,4567,0.3,14122.2
Illinois,Cook,8.6,7.5,9.7,1122,967,17031240900,17031240900,Cook County,Illinois,1,1122,0.4,3033.2
Illinois,Cook,19.1,16.7,21.6,4647,3757,17031490902,17031490902,Cook County,Illinois,1,4647,0.5,10062.7
Illinois,Cook,11.9,10.5,13.2,1994,1580,17031390600,17031390600,Cook County,Illinois,1,1994,0.1,15908.7
Illinois,Cook,8.1,7.2,9.2,1375,1197,17031310400,17031310400,Cook County,Illinois,1,1375,0.0,28613.0
Illinois,Cook,19.6,17.5,21.7,3587,2651,17031611500,17031611500,Cook County,Illinois,1,3587,0.2,18308.4
Illinois,Cook,5.4,4.7,6.2,2234,1891,17031243000,17031243000,Cook County,Illinois,1,2234,0.1,17828.0
Illinois,Cook,17.4,15.6,19.3,3466,2516,17031580200,17031580200,Cook County,Illinois,1,3466,0.3,12300.2
Illinois,Cook,21.5,19.3,23.6,1339,968,17031670600,17031670600,Cook County,Illinois,1,1339,0.1,10604.4
Illinois,Cook,18.2,16.4,20.0,5756,4328,17031661000,17031661000,Cook County,Illinois,1,5756,0.4,13323.0
Illinois,Cook,17.2,15.2,19.4,1570,1229,17031530502,17031530502,Cook County,Illinois,1,1570,0.3,5757.5
Illinois,Cook,18.1,15.9,20.5,2462,1903,17031440900,17031440900,Cook County,Illinois,1,2462,0.3,8586.4
Illinois,Cook,22.8,20.6,25.0,1558,1139,17031671400,17031671400,Cook County,Illinois,1,1558,0.2,8141.6
Illinois,Cook,19.5,17.3,21.6,2986,2405,17031480500,17031480500,Cook County,Illinois,1,2986,0.5,5672.0
Illinois,Cook,19.7,17.6,22.0,4468,3331,17031251100,17031251100,Cook County,Illinois,1,4468,0.2,23309.4
Illinois,Cook,10.6,9.2,12.0,5308,4195,17031561000,17031561000,Cook County,Illinois,1,5308,0.5,10350.2
Illinois,Cook,8.3,7.1,9.5,1089,862,17031222900,17031222900,Cook County,Illinois,1,1089,0.1,12915.1
Illinois,Cook,17.0,15.2,18.9,3253,2323,17031300600,17031300600,Cook County,Illinois,1,3253,0.1,25672.4
Illinois,Cook,11.1,9.8,12.6,2639,1909,17031570500,17031570500,Cook County,Illinois,1,2639,0.2,16135.5
Illinois,Cook,17.7,15.4,20.2,5400,4490,17031460500,17031460500,Cook County,Illinois,1,5400,0.5,10950.2
Illinois,Cook,21.9,19.9,24.0,3639,2435,17031460800,17031460800,Cook County,Illinois,1,3639,0.3,13794.6
